Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83309|447091|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Volunteer State Community College SBDC|BO|1480 Nashville Pike|300 Building, Office 103C |Gallatin|TN|37066|||615-230-4780||||06/18/2014
ED|SBDC|83309|250215|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |The Tennessee Board of Regents c/o Middle Tennessee State University - TSBDC Lead Center|HO|3050 Medical Center Parkway| Suite 204|Murfreesboro|TN|37129|||(913) 372-3648||http://www.tsbdc.org||06/13/2017
ED|SBDC|83309|250217|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Chattanooga State Technical Community College SBDC|BO|100 Cherokee Boulevard|Suite 202|Chattanooga|TN|37405-0880|||423-756-8668||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250218|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Austin Peay State University SBDC|BO|601 College St|McReynolds Building|Clarksville|TN|37044|||931-221-1370||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250219|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Cleveland State Community College SBDC|BO|3535 Adkisson Drive| |Cleveland|TN|37320-3570|||423-478-6247||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250221|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Tennessee Tech University SBDC|BO|242 East 10th Street|TTU Foundation Hall, Suite 307|Cookeville|TN|38505-0001|||931-372-3706||http://www.tsbdc.org||06/02/2017
ED|SBDC|83309|250222|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Dyersburg State Community College SBDC|BO|1510 Lake Road| |Dyersburg|TN|38024-2411 |||731-286-3201||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250224|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Jackson State Community College SBDC|BO|197 Auditorium Street| |Jackson|TN|38301 |||731-424-5389||http://www.tsbdc.org||05/22/2013
ED|SBDC|83309|250225|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |East Tennessee State University SBDC|BO|2109 West Market Street||Johnson City|TN|37604 |||423-439-8505||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250226|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Middle Tennessee State University Columbia Satellite SBDC|BO|106 West 6th Street| |Columbia|TN|38402|||931-388-2155||http://www.tsbdc.org||05/17/2013
ED|SBDC|83309|250227|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Pellissippi State Community College SBDC|BO|17 Market Square| Suite 201|Knoxville|TN|37902-1405|||865-246-2663||http://www.tsbdc.org||06/13/2017
ED|SBDC|83309|250228|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Southwest Tennessee Community College SBDC|BO|8800 East Shelby Drive|Maxine A. Smith Center|Memphis|TN|38125|||901-333-5085||http://www.tsbdc.org||06/18/2014
ED|SBDC|83309|250231|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Middle Tennesse State University SBDC|BO|3050 Medical Center Parkway|Suite 232|Murfreesboro|TN|37129 |||615-898-2745||http://www.tsbdc.org||05/20/2013
ED|SBDC|83309|250232|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Tennessee Small Business Development Center ~ Tennessee Technological University Online|BO|242 East 10th Street|Suite 307|Cookeville|TN|38501-0001|||(931) 372-3648||||06/13/2017
ED|SBDC|83309|250233|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Tennessee State University SBDC|BO|330 Tenth Avenue North| Suite G-400|Nashville|TN|37203-3401|||615-963-7179||https://www.tsbdc.org/||05/20/2013
ED|SBDC|83309|250234|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |Roane State Community College SBDC|BO|1400 Oak Ridge Turnpike| |Oak Ridge|TN|37830-8026|||(865) 483-2668||http://www.tsbdc.org||05/20/2013
ED|SBDC|83309|484977|Tennessee Small Business Development Center ~ The Tennessee Board of Regents ~ |East Tennessee State University - Kingsport Area SBDC|BO|400 Clinchfield Street, Ste. 100, ||Kingsport|TN|37660|||423-392-8825||http://www.tsbdc.org||05/17/2013
ED|SBDC|83312|250278|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC  ~ Lubbock ~ Northwest Texas Small Business Development Center ~ Texas Tech University|HO|2579 South Loop 289|Suite 210|Lubbock|TX|79423|||||||02/18/2012
ED|SBDC|83312|250279|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ Texas Tech University at Abilene|BO|500 Chestnut Street|Suite 601|Abilene|TX|79602|||||||02/18/2012
ED|SBDC|83312|250280|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ West Texas A&M University|BO|701 South Taylor| Suite 118|Amarillo|TX|79101|||||||02/18/2012
ED|SBDC|83312|250281|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ Texas Tech University at Lubbock|BO|2579 South Loop 289|Suite 114|Lubbock|TX|79423|||||||02/18/2012
ED|SBDC|83312|250282|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ University of Texas/Permian Basin|BO|CEED Bldg 1400 North FM 1788| |Midland|TX|79707|||||||02/18/2012
ED|SBDC|83312|250283|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ Tarleton State University|BO|105 N. Stockton|Suite A|Granbury|TX|76048|||||||02/18/2012
ED|SBDC|83312|250284|Texas SBDC ~ Lubbock ~ Northwest Texas SBDC ~ Texas Tech University|Texas SBDC ~ Lubbock ~ Northwest Texas Small Business Development Center ~ Midwestern State University|BO|3410 Taft Boulevard| |Wichita Falls|TX|76308|||||||02/18/2012
ED|SBDC|83300|462342|New York Small Business Development Center ~ State University of New York (SUNY) System |New York SBDC ~ Columbia University |BO|3022 Broadway, Uris Hall |3rd floor, room 310 |New York|NY|10027|||212-854-6444||||08/10/2012
ED|SBDC|83300|436895|New York Small Business Development Center ~ State University of New York (SUNY) System |New York SBDC ~ Niagara Chamber of Commerce |BO|50 Main Street| |Lockport|NY|14094|||716-434-3815|||sbdc@niagaracc.suny.edu|02/18/2012
ED|SBDC|83300|284165|New York Small Business Development Center ~ State University of New York (SUNY) System |New York SBDC ~ LaGuardia Community College|BO|30-20 Thomson Avenue, B 309| |Long Island City|NY|11101|||718-482-5303|||sbdc@lagcc.cuny.edu|05/31/2011
ED|SBDC|83300|250063|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ North Country Small Business Development Center|BO|194 US Oval|Room 248|Plattsburgh|NY|12903|||||||05/31/2011
ED|SBDC|83300|250069|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ College of Staten Island|BO|2800 Victory Blvd|Building 2A Room 300|Staten Island|NY|10314-9806|||||||05/24/2011
ED|SBDC|83300|250070|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY at Stony Brook|BO|Stony Brook University|Research & Development Park Building 17|Stony Brook|NY|11794-6016|||||||05/31/2011
ED|SBDC|83300|250071|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Rockland Small Business Development Center|BO|145 College Road|Brucker Hall Room 6102|Suffern|NY|10901-3699|||||||05/24/2011
ED|SBDC|83300|250072|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Onondaga Community College|BO|4585 West Seneca Turnpike|Coyne Building Suite 200|Syracuse|NY|13215-4585|||||||05/24/2011
ED|SBDC|83300|250074|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Mohawk Valley Small Business Development Center|BO|100 Seymour Road |Kunsela Hall, Room B206 |Utica|NY|13502|||||||05/24/2011
ED|SBDC|83300|250075|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Jefferson Community College|BO|1220 Coffeen Street| |Watertown|NY|13601-1897|||||||05/24/2011
ED|SBDC|83300|250042|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center - Lead Office|HO|22 Corporate Woods|Third Floor|Albany|NY|12246|||518-443-5398||||04/05/2013
ED|SBDC|83300|250043|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY at Albany|BO|6 Executive Park Drive|Entrance B|Albany|NY|12203|||518-380-5077||||05/08/2013
ED|SBDC|83300|250044|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY Binghamton|BO|218-222 Water Street|3rd Floor|Binghamton|NY|13902-6000|||||||05/31/2011
ED|SBDC|83300|250045|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY at Brockport|BO|350 New Campus Drive|Morgan 3|Brockport|NY|14420|||||||05/24/2011
ED|SBDC|83300|250046|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Lehman College|BO|250 Bedford Park Blvd.| West OG 007|Bronx|NY|10468-1589|||||||05/24/2011
ED|SBDC|83300|250047|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~  New York City College of Technology|BO|25 Chapel Street, 11th Floor|Howard Building|Brooklyn|NY|11201|||||||05/24/2011
ED|SBDC|83300|250048|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY at Buffalo|BO|Buffalo State College|GC 206|Buffalo|NY|14222-4222|||||||05/31/2011
ED|SBDC|83300|250049|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY Canton College of Technology|BO|34 Cornell Drive|Wicks Hall Room 023|Canton|NY|13617-1098|||||||05/24/2011
ED|SBDC|83300|250050|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Corning Community College|BO|Corning Community College||Corning|NY|14830-2607|||||||05/31/2011
ED|SBDC|83300|250052|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ SUNY College of Technology at Farmingdale|BO|Farmingdale SUNY||Farmingdale|NY|11735-1006|||||||05/31/2011
ED|SBDC|83300|250055|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ York College|BO|94-50 159th Street|Room 107|Jamaica|NY|11451-9902|||||||05/24/2011
ED|SBDC|83300|250056|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Jamestown Community College|BO|525 Falconer Street| |Jamestown|NY|14702-0020|||||||05/24/2011
ED|SBDC|83300|250057|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Mid Hudson Small Business Development Center|BO|One Development Court|Business Resource Center|Kingston|NY|12401-1949|||||||05/24/2011
ED|SBDC|83300|250059|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Baruch College|BO|55 Lexington Avenue|Field Center, Room 2-140|New York|NY|10010-2318|||||||05/24/2011
ED|SBDC|83300|250060|New York Small Business Development Center ~ State University of New York (SUNY) System |New York State Small Business Development Center ~ Pace University|BO|163 William Street|16th Floor|New York|NY|10038|||||||05/24/2011
ED|SBDC|83270|437170|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Aurora-South Metro Denver SBDC|BO|15151 E Alameda|City of Aurora Municipal Bldg|Aurora|CO|80012|||303-795-0142||||12/12/2016
ED|SBDC|83270|249521|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ State of Colorado Office of Economic Development & International Trade|HO|1625 Broadway, Suite 2700||Denver|CO|80202|||303-548-3500||||08/18/2016
ED|SBDC|83270|249523|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ San Luis Valley Small Business Development Center|BO|610 State Ave.|Suite 120|Alamosa|CO|81102|||719-589-3682||||05/23/2011
ED|SBDC|83270|249525|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Boulder Small Business Development Center|BO|1001 Arapahoe Ave||Boulder|CO|80302|||303-442-1475||||10/02/2015
ED|SBDC|83270|249528|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Pikes Peak Small Business Development Center|BO|1675 W Garden of the Gods Rd|El Paso County Citizen's Center|Colorado Springs|CO|80907|||||||12/12/2016
ED|SBDC|83270|249531|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Denver Metro Small Business Development Center|BO|1445 Market Street| |Denver|CO|80202|||(303)620-8076||||05/23/2011
ED|SBDC|83270|249533|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Southwest Colorado Small Business Development Center|BO|1000 Rim Drive|140 EBB|Durango|CO|81301|||970-247-7009||||05/23/2011
ED|SBDC|83270|249534|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Larimer County Small Business Development Center (Satellite of North Metro SBDC)|BO|320 E Vine Dr #303|Rocky Mtn Innosphere|Fort Collins|CO|80524|||(970)498-9295||||12/12/2016
ED|SBDC|83270|249535|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ East Colorado Small Business Development Center at Fort Morgan (Satellite of East SBDC)|BO|300 Main Street| |Fort Morgan|CO|80701|||970-542-3263||||08/22/2016
ED|SBDC|83270|249538|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Grand Junction Small Business Development Center|BO|2591 Legacy Way| |Grand Junction|CO|81503|||970-243-5242||||12/13/2011
ED|SBDC|83270|249539|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ East Colorado Small Business Development Center|BO|807 17th St, Suite D|UNC Biz Hub|Greeley|CO|80631|||970-352-3661||||12/12/2016
ED|SBDC|83270|249540|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Southeast Small Business Development Center|BO|1802 Colorado| |La Junta|CO|81050|||719-384-6959||||08/18/2016
ED|SBDC|83270|249542|Colorado Small Business Development Center ~ State of Colorado |Colorado Small Business Development Center ~ Southern Colorado Small Business Development Center|BO|301 N. Main St.|Suite 205|Pueblo|CO|81003|||719-549-3224||||05/23/2011
